SNP	gene	beta	t-stat	p-value	FDR
row6	row87	0.324830324795552	0.798796451405671	0.447472018719783	0.994496411708571
row43	row1	-0.335792184633354	-0.798770663101143	0.447486139507321	0.994496411708571
row24	row21	-0.342906967361591	-0.798575535200736	0.447592994648388	0.994496411708571
row45	row83	-0.194643299556952	-0.798570175678526	0.447595929852802	0.994496411708571
row12	row39	-0.9217270102954	-0.798418071269608	0.447679237051104	0.994496411708571
row19	row39	-0.9217270102954	-0.798418071269608	0.447679237051104	0.994496411708571
row51	row79	0.301284294595049	0.798404426289207	0.447686710887493	0.994496411708571
row28	row71	0.433399045760013	0.798386838645711	0.447696344384487	0.994496411708571
row2	row8	0.738520833989413	0.798121257580648	0.44784183151223	0.994496411708571
row100	row21	-0.299229755525049	-0.797997128994223	0.447909841023422	0.994496411708571
row22	row78	0.419737911458284	0.797995429182299	0.447910772391689	0.994496411708571
row12	row48	0.863292320813272	0.797992882565304	0.4479121677475	0.994496411708571
row19	row48	0.863292320813272	0.797992882565304	0.4479121677475	0.994496411708571
row66	row59	0.38955185015339	0.797982588817574	0.447917807982139	0.994496411708571
row16	row4	-0.315529096802435	-0.797579073056112	0.448138943684833	0.994496411708571
row42	row30	0.380370700145152	0.797380700918701	0.448247683271061	0.994496411708571
row87	row93	-0.248576410584587	-0.797143803050233	0.448377564593061	0.994496411708571
row7	row4	0.351868379882911	0.797131066820278	0.448384548066364	0.994496411708571
row39	row10	0.251806788002059	0.79682787877372	0.448550812611786	0.994496411708571
row55	row38	-0.27543595375071	-0.79680982285076	0.448560715575933	0.994496411708571
row47	row29	-0.665338607133447	-0.796794211517886	0.448569277898193	0.994496411708571
row95	row48	-0.331132274439103	-0.796778521805526	0.44857788332097	0.994496411708571
row73	row24	-0.333879327153313	-0.796770285726008	0.448582400653653	0.994496411708571
row5	row37	-0.341330862822371	-0.796700488560174	0.448620684309593	0.994496411708571
row62	row71	0.435848435396375	0.796124341697394	0.448936784878336	0.994496411708571
row3	row42	-0.397713671596918	-0.796041068541677	0.448982484851885	0.994496411708571
row46	row1	0.324248286272576	0.7959936698318	0.449008498483931	0.994496411708571
row54	row44	-0.366228341878154	-0.795829126461745	0.449098812061683	0.994496411708571
row54	row18	0.335073106830611	0.795759827264481	0.449136852279174	0.994496411708571
row7	row18	-0.373716394422632	-0.79543502679204	0.449315173252807	0.994496411708571
row100	row76	-0.39398230578848	-0.795340377579957	0.449367146316108	0.994496411708571
row85	row34	0.406042483012867	0.795169374081425	0.449461056813157	0.994496411708571
row67	row43	-0.572443263328527	-0.794904877380881	0.449606337472001	0.994496411708571
row69	row95	-0.456148019823847	-0.794784714002275	0.44967235038596	0.994496411708571
row22	row100	0.527937718266107	0.794378756003841	0.449895415956351	0.994496411708571
row40	row40	0.48200504071054	0.793922873202028	0.45014600360869	0.994496411708571
row35	row94	0.264672925484607	0.793813781002015	0.450205982956871	0.994496411708571
row83	row43	0.419907658649512	0.793792348966742	0.450217767016217	0.994496411708571
row49	row68	0.62878851487487	0.793614065552454	0.450315801382773	0.994496411708571
row76	row6	0.249079452186025	0.793257400185574	0.450511967719694	0.994496411708571
row36	row35	-0.615373828841376	-0.793197648789321	0.450544836714128	0.994496411708571
row39	row45	0.252566700159362	0.792895379720949	0.450711138570404	0.994496411708571
row81	row89	-0.401371594856832	-0.792782669014505	0.45077316018803	0.994496411708571
row91	row75	-0.384055542096073	-0.792735616150669	0.450799053801873	0.994496411708571
row79	row91	0.358317333307463	0.792123017328668	0.451136264377032	0.994496411708571
row74	row71	0.685877858610661	0.792063347162398	0.451169119486945	0.994496411708571
row87	row76	0.469051264590497	0.791974523599373	0.451218029807556	0.994496411708571
row78	row90	-0.379433236586988	-0.791909937560752	0.4512535960914	0.994496411708571
row10	row24	0.394576083360821	0.791539115935317	0.451457837124129	0.994496411708571
row84	row70	0.333369941106195	0.790977096363464	0.451767505355481	0.994496411708571
row45	row90	-0.317053346264215	-0.79082525077072	0.451851195699722	0.994496411708571
row92	row91	-0.424386225802771	-0.790486372813705	0.452038007543993	0.994496411708571
row31	row43	0.520868997206715	0.79038169336735	0.452095724306087	0.994496411708571
row85	row81	-0.454147375572193	-0.789872334902664	0.452376638723845	0.994496411708571
row79	row95	0.34952805098744	0.789687162179823	0.452478791893465	0.994496411708571
row57	row63	-0.568801096589981	-0.789246225478447	0.452722103667185	0.994496411708571
row26	row92	0.393554229083436	0.788851488090721	0.452939997342222	0.994496411708571
row45	row76	0.390932172950854	0.788702221267506	0.453022410570487	0.994496411708571
row100	row82	0.227843214774011	0.78844437344337	0.453164797421634	0.994496411708571
row72	row83	-0.286650600516983	-0.788165274346417	0.45331895355542	0.994496411708571
row39	row96	0.410484683443023	0.787939529420654	0.453443666225163	0.994496411708571
row93	row99	-0.271204135131469	-0.78791406914815	0.453457733193202	0.994496411708571
row88	row67	0.32521962221646	0.787890248622386	0.453470894457138	0.994496411708571
row76	row58	0.132113743815605	0.787373159374982	0.453756659014128	0.994496411708571
row87	row100	0.376779296311671	0.787309482033806	0.45379185810657	0.994496411708571
row86	row8	0.435775755941823	0.7872534991689	0.453822805425019	0.994496411708571
row93	row46	-0.502847243820136	-0.787058540989625	0.453930589389435	0.994496411708571
row79	row60	-0.362689871816535	-0.787049549426086	0.453935560853541	0.994496411708571
row67	row37	-0.408188099285154	-0.786872612053623	0.454033397563933	0.994496411708571
row100	row14	-0.169874166928469	-0.786824146277994	0.454060198974568	0.994496411708571
row39	row62	-0.30590917331184	-0.786682714577398	0.454138416329792	0.994496411708571
row78	row32	-0.29427374960215	-0.786600104064927	0.454184107433106	0.994496411708571
row32	row86	-0.267010983588954	-0.786587583761069	0.454191032566865	0.994496411708571
row100	row78	-0.249258502243044	-0.78622890536304	0.454389452235203	0.994496411708571
row62	row10	-0.266660979256895	-0.786104637219766	0.454458210580846	0.994496411708571
row23	row57	-0.517790723149291	-0.786040244964371	0.454493841980212	0.994496411708571
row13	row73	-0.341897437452661	-0.785976260587953	0.454529249545739	0.994496411708571
row63	row97	0.435255669118768	0.785930835153552	0.45455438812426	0.994496411708571
row98	row89	0.419643399018513	0.785838127167774	0.454605695924194	0.994496411708571
row50	row67	0.588006956496906	0.785725266572683	0.454668162143044	0.994496411708571
row28	row28	0.24460739185086	0.785015434525013	0.455061173462169	0.994496411708571
row26	row79	-0.262875398181498	-0.784922438869865	0.455112679137786	0.994496411708571
row14	row33	0.398218349990992	0.784498059558014	0.455347771617897	0.994496411708571
row51	row55	0.388255924840297	0.78446854391261	0.455364125377147	0.994496411708571
row90	row35	-0.608945193087945	-0.784270620227028	0.455473799345043	0.994496411708571
row51	row82	0.305628402162474	0.784034729172617	0.455604535117703	0.994496411708571
row48	row11	-0.497136417511034	-0.783984538387629	0.455632355163545	0.994496411708571
row4	row6	-0.31468823268137	-0.783661797854688	0.455811273020466	0.994496411708571
row10	row12	-0.394569715738314	-0.783609678837081	0.455840170705253	0.994496411708571
row60	row7	-0.385358065665347	-0.783445185834978	0.455931382870177	0.994496411708571
row26	row16	-0.550097269253124	-0.783289524620631	0.456017709077108	0.994496411708571
row67	row8	0.506907827971852	0.783288046043233	0.456018529115596	0.994496411708571
row41	row56	-0.975252139561596	-0.783083956837822	0.45613172919701	0.994496411708571
row99	row56	-0.975252139561596	-0.783083956837822	0.45613172919701	0.994496411708571
row94	row70	-0.33022328414543	-0.782936108487137	0.456213746544923	0.994496411708571
row32	row2	0.328993354545178	0.782856773462257	0.456257760922064	0.994496411708571
row17	row59	0.339934375736179	0.782604658743713	0.456397650923067	0.994496411708571
row73	row11	0.542560154631909	0.782559611193975	0.456422649335074	0.994496411708571
row68	row36	0.429504724212029	0.782466179490265	0.456474500689691	0.994496411708571
row96	row29	-0.451088897062752	-0.782458704185754	0.456478649395551	0.994496411708571
row53	row65	-0.457106142796698	-0.782438628119697	0.456489791500995	0.994496411708571
row32	row79	0.310033063499146	0.782191145209246	0.456627158169642	0.994496411708571
row86	row61	0.226017103520122	0.782111317003127	0.456671473156425	0.994496411708571
row60	row60	-0.556134198658579	-0.782027632186835	0.456717932165581	0.994496411708571
row35	row83	-0.205355851833396	-0.781213711518296	0.457169959420067	0.994496411708571
row2	row49	-0.876987350570204	-0.781139929088435	0.457210950837552	0.994496411708571
row42	row55	0.320581722755264	0.780945643112444	0.457318902407711	0.994496411708571
row14	row90	0.467106010626639	0.780863991238343	0.457364275939262	0.994496411708571
row74	row92	-0.595381166426462	-0.780682072113606	0.457465378347291	0.994496411708571
row29	row60	-0.668506377030385	-0.780559850570447	0.457533311974412	0.994496411708571
row35	row63	-0.310570939161149	-0.780517170881143	0.457557035952209	0.994496411708571
row90	row62	0.550329798595953	0.780302901753989	0.457676152304133	0.994496411708571
row67	row98	0.427686925507014	0.780233507632411	0.457714734302321	0.994496411708571
row82	row77	0.371107787937739	0.779837220411341	0.457935105370903	0.994496411708571
row84	row52	0.315939802544167	0.779718411615802	0.458001187542592	0.994496411708571
row87	row80	0.189379417415762	0.779615535520993	0.458058413020435	0.994496411708571
row69	row96	0.527262373155637	0.779578243094104	0.45807915835369	0.994496411708571
row47	row73	0.417821683249523	0.779317495474157	0.45822422677021	0.994496411708571
row72	row65	0.53126376147911	0.779238851900711	0.458267986619137	0.994496411708571
row52	row5	0.276004188224184	0.779027284611341	0.458385723477268	0.994496411708571
row52	row26	0.272017810591038	0.777685387368007	0.45913295963823	0.994496411708571
row30	row6	-0.282287220523879	-0.777449841109213	0.459264207895115	0.994496411708571
row31	row16	-0.583675754470955	-0.776980666374243	0.459525710719221	0.994496411708571
row91	row16	-0.816830307796095	-0.776657796149928	0.459705726076277	0.994496411708571
row11	row97	0.361915642834493	0.776359861926813	0.459871880336563	0.994496411708571
row71	row66	-0.273380534478622	-0.776084722041431	0.460025358189186	0.994496411708571
row87	row48	0.337219367573293	0.775985787712169	0.460080553875087	0.994496411708571
row1	row10	0.263356465034857	0.775625571605515	0.460281556712865	0.994496411708571
row95	row22	-0.274845673166855	-0.775589600666924	0.46030163194872	0.994496411708571
row18	row32	-0.403511150817779	-0.77539229548796	0.460411757596724	0.994496411708571
row77	row64	-0.553537418374406	-0.775284800323921	0.460471763312422	0.994496411708571
row29	row32	-0.485749201445647	-0.775147694703688	0.46054830570605	0.994496411708571
row65	row46	1.0580010009718	0.775018441562459	0.460620472066416	0.994496411708571
row90	row95	-0.622568851879606	-0.774931682907045	0.460668916574528	0.994496411708571
row92	row7	0.293448918301936	0.774888684406119	0.46069292744484	0.994496411708571
row67	row31	-0.331065198991675	-0.774528157550356	0.460894282832676	0.994496411708571
row88	row97	-0.278252271977069	-0.774179569323434	0.461089026418329	0.994496411708571
row39	row47	-0.352468894099985	-0.773874719750139	0.461259379897501	0.994496411708571
row60	row29	-0.647404376677536	-0.773685580734896	0.461365094121783	0.994496411708571
row18	row96	-0.622072571942472	-0.773083706964987	0.461701603211818	0.994496411708571
row6	row89	-0.460037794773199	-0.772253635525096	0.462165967134745	0.994496411708571
row52	row69	0.162816713080783	0.772216145030499	0.462186947667955	0.994496411708571
row51	row9	0.284002372863223	0.772098525365589	0.462252774434017	0.994496411708571
row25	row40	-0.307437050888443	-0.771978120277492	0.462320166567205	0.994496411708571
row57	row30	-0.644256366030809	-0.771839295047048	0.46239787680978	0.994496411708571
row40	row22	0.436174327587998	0.771782842697366	0.462429479652792	0.994496411708571
row54	row25	-0.28646706828401	-0.771507440211616	0.462583674625584	0.994496411708571
row11	row29	-0.542868786808694	-0.771224147994827	0.462742322773995	0.994496411708571
row26	row84	0.276192103199059	0.771033964568439	0.462848848883389	0.994496411708571
row63	row49	-0.719335017455658	-0.77080748812964	0.462975724882967	0.994496411708571
row5	row13	-0.358320704941053	-0.770573977950514	0.463106565593564	0.994496411708571
row85	row70	0.379399219042823	0.77013423916594	0.463353027509222	0.994496411708571
row25	row7	-0.272906496729265	-0.77006695703303	0.463390745071322	0.994496411708571
row94	row36	-0.423071797248535	-0.769871392061808	0.46350038808511	0.994496411708571
row41	row23	-0.670602552798064	-0.769866333049091	0.463503224637431	0.994496411708571
row99	row23	-0.670602552798064	-0.769866333049091	0.463503224637431	0.994496411708571
row96	row1	-0.324482189222558	-0.769836375654433	0.463520021771923	0.994496411708571
row95	row36	-0.379113728986648	-0.76972349190433	0.463583319423462	0.994496411708571
row38	row44	0.417919703171393	0.769451333949577	0.463735951076348	0.994496411708571
row72	row63	-0.424103420090178	-0.76908214151592	0.463943055135364	0.994496411708571
row27	row61	0.214869279533825	0.768702373819936	0.464156155829754	0.994496411708571
row92	row97	0.327936739917346	0.768502515415992	0.464268329421231	0.994496411708571
row67	row51	-0.398954564993405	-0.768372856692365	0.464341112020815	0.994496411708571
row97	row60	-0.420801590079182	-0.768206474000236	0.464434520374431	0.994496411708571
row60	row21	-0.479729522918673	-0.768192749447183	0.464442225988611	0.994496411708571
row100	row25	-0.249098944615823	-0.768037403916821	0.464529450261747	0.994496411708571
row38	row98	0.406704497315553	0.76775797276377	0.464686374268927	0.994496411708571
row63	row28	0.347405037928121	0.76752661139727	0.464816329760592	0.994496411708571
row14	row41	0.345168596668912	0.767452668931371	0.464857868283235	0.994496411708571
row61	row45	-0.262759155136314	-0.767444625586341	0.464862386927293	0.994496411708571
row97	row35	0.390585228094598	0.767228008067736	0.464984090755406	0.994496411708571
row15	row81	0.4140262587922	0.766876407087485	0.465181678468879	0.994496411708571
row61	row99	-0.218603861844902	-0.766825661629583	0.465210200290196	0.994496411708571
row87	row58	-0.154066731667735	-0.766802698665163	0.465223107158964	0.994496411708571
row67	row91	0.450993964602576	0.766771464551065	0.465240663402277	0.994496411708571
row31	row29	0.493608827260465	0.76627080635296	0.465522136263499	0.994496411708571
row17	row41	0.237062289352163	0.765722235663924	0.465830675762617	0.994496411708571
row62	row6	0.278193529563874	0.765343340151927	0.466043862058842	0.994496411708571
row98	row62	-0.412799160500585	-0.76530605052828	0.466064846641439	0.994496411708571
row25	row41	0.275998332287397	0.765213762359495	0.466116784128878	0.994496411708571
row20	row52	0.403545048034751	0.765171463200675	0.466140590329095	0.994496411708571
row64	row39	0.379714520981037	0.765157159815499	0.466148640536021	0.994496411708571
row67	row93	-0.279439798474036	-0.764499531395011	0.466518865580009	0.994496411708571
row42	row37	-0.318046976485086	-0.764461735601125	0.466540149408463	0.994496411708571
row31	row20	-0.384503047020814	-0.76443251906296	0.46655660246902	0.994496411708571
row13	row74	-0.440843373407946	-0.76433597380051	0.466610973903879	0.994496411708571
row29	row62	-0.553163084744957	-0.76431981909271	0.466620072168112	0.994496411708571
row16	row36	-0.376611922942191	-0.764271821564809	0.466647104870996	0.994496411708571
row44	row62	-0.262169254721608	-0.764147192209174	0.466717302264614	0.994496411708571
row46	row47	0.358883321613708	0.764109639364571	0.466738455251218	0.994496411708571
row96	row96	0.424034815341992	0.763635077256919	0.467005824214454	0.994496411708571
row70	row51	0.401581278917006	0.763617494900625	0.467015732091169	0.994496411708571
row45	row80	0.155415047233982	0.763602727346031	0.467024053899854	0.994496411708571
row38	row57	-0.372216870261709	-0.763530913462954	0.467064523844092	0.994496411708571
row97	row10	-0.287168625371138	-0.763475186324964	0.467095929878974	0.994496411708571
row35	row20	0.323580264295291	0.763316717008308	0.467185245781281	0.994496411708571
row90	row68	0.606369645417207	0.763217250081402	0.467241312758004	0.994496411708571
row32	row17	-0.236688139061406	-0.762733679658352	0.46751395270176	0.994496411708571
row41	row77	0.726868457069046	0.762526907411446	0.46763056434671	0.994496411708571
row99	row77	0.726868457069046	0.762526907411446	0.46763056434671	0.994496411708571
row62	row44	0.35488272799917	0.762525067275409	0.467631602199684	0.994496411708571
row52	row65	0.376011119916217	0.762391702308901	0.467706825285006	0.994496411708571
row17	row64	0.414610106848883	0.762307661484374	0.467754231735091	0.994496411708571
row39	row100	-0.329239087533175	-0.761915944290378	0.467975236865638	0.994496411708571
row60	row47	0.535558066817215	0.761463598176968	0.468230534656632	0.994496411708571
row15	row98	0.418065295580546	0.761392983989369	0.46827039663762	0.994496411708571
row93	row88	-0.40375821507579	-0.760573782337769	0.46873300344322	0.994496411708571
row41	row60	-0.972753851679035	-0.760555461215882	0.468743352920557	0.994496411708571
row99	row60	-0.972753851679035	-0.760555461215882	0.468743352920557	0.994496411708571
row60	row14	0.273351678450176	0.760496709047013	0.46877654264231	0.994496411708571
row26	row51	0.338007877710558	0.760263058608863	0.46890854964365	0.994496411708571
row13	row45	0.303971960437018	0.759760171144252	0.469192752698427	0.994496411708571
row9	row46	-0.486534847676286	-0.759651393713089	0.469254242434549	0.994496411708571
row7	row87	-0.238486664484009	-0.759631404474411	0.4692655425368	0.994496411708571
row74	row47	0.587256521962358	0.759450642242145	0.469367737281036	0.994496411708571
row29	row84	0.455520266235752	0.759156383133276	0.469534129487345	0.994496411708571
row33	row68	-0.460698986618476	-0.758935040548763	0.469659315912811	0.994496411708571
row47	row72	-0.49294782809435	-0.758075189962518	0.470145837603741	0.994496411708571
row95	row30	0.371562174203957	0.757719859640945	0.470346988270239	0.994496411708571
row17	row86	-0.187004083140364	-0.757366654191196	0.470546992404692	0.994496411708571
row35	row60	0.34984825697227	0.757146522173047	0.470671671538796	0.994496411708571
row50	row22	-0.457952740042584	-0.756985338850415	0.470762976942491	0.994496411708571
row43	row20	-0.341447267480653	-0.756902452168753	0.470809934256694	0.994496411708571
row5	row7	0.259424219341728	0.756824500963748	0.470854098325821	0.994496411708571
row90	row93	-0.386788331041133	-0.756804534956181	0.47086541071593	0.994496411708571
row97	row20	-0.380653008247979	-0.75622810250766	0.471192084617673	0.994496411708571
row23	row70	-0.456807640919186	-0.756168175257854	0.471226054974008	0.994496411708571
row97	row42	-0.346753609805835	-0.756002944583238	0.471319725993624	0.994496411708571
row34	row19	-0.416254674218699	-0.755891165567283	0.471383101669287	0.994496411708571
row39	row60	0.349280370199454	0.75582965248222	0.471417980321636	0.994496411708571
row46	row44	0.338127107765162	0.755734530892877	0.471471918748885	0.994496411708571
row36	row23	0.431487409057749	0.755719357994138	0.471480522874584	0.994496411708571
row71	row89	-0.303368448677182	-0.75539911588779	0.471662147366214	0.994496411708571
row29	row86	0.36351800551189	0.755096094309797	0.471834047767956	0.994496411708571
row89	row95	0.464031928297863	0.754901780450757	0.47194430136125	0.994496411708571
row51	row2	0.303236951520537	0.754895591808894	0.471947813072876	0.994496411708571
row13	row23	-0.29765292595057	-0.754524868797224	0.472158209285372	0.994496411708571
row79	row81	0.314311549394241	0.754415502591541	0.472220289632622	0.994496411708571
row1	row35	0.347407460225641	0.754269035354329	0.472303438339445	0.994496411708571
row9	row15	0.306493463177408	0.754177581124241	0.472355361334674	0.994496411708571
row65	row53	0.420633470195422	0.754163823131462	0.472363172738936	0.994496411708571
row36	row94	0.457314081238059	0.75396527255268	0.472475913694329	0.994496411708571
row9	row22	-0.326507837811355	-0.753920171037326	0.47250152570001	0.994496411708571
row21	row27	0.330634764862357	0.753869022475387	0.472530572776905	0.994496411708571
row36	row76	0.731555844628914	0.753813980756964	0.472561832077014	0.994496411708571
row37	row17	-0.211503528915606	-0.753768159612311	0.472587855866785	0.994496411708571
row79	row4	0.281456897680768	0.75367963428851	0.472638135862201	0.994496411708571
row95	row20	0.340075441073858	0.753645089336927	0.472657757418519	0.994496411708571
row36	row47	0.623189154906988	0.753470832956263	0.472756743343208	0.994496411708571
row2	row39	0.585871034037202	0.753464601139272	0.472760283564975	0.994496411708571
row32	row36	0.458884652179736	0.753360965043666	0.472819160568938	0.994496411708571
row36	row60	-0.630904552853471	-0.752991354800413	0.473029180241556	0.994496411708571
row50	row62	-0.53236154062691	-0.752987672385511	0.47303127296976	0.994496411708571
row76	row1	0.277491034078424	0.75280083874256	0.473137459129275	0.994496411708571
row41	row65	-1.02868372598037	-0.752629933057174	0.473234606439242	0.994496411708571
row99	row65	-1.02868372598037	-0.752629933057174	0.473234606439242	0.994496411708571
row56	row20	0.378919780624015	0.752540419038296	0.473285493813349	0.994496411708571
row20	row46	0.573263378125818	0.752279621621095	0.473433773756568	0.994496411708571
row74	row6	0.432778491636858	0.752138017825968	0.473514297338645	0.994496411708571
row88	row19	0.299133720430886	0.751763249240561	0.473727454524647	0.994496411708571
row43	row17	-0.189047036550069	-0.751576685116613	0.473833590159938	0.994496411708571
row89	row97	0.37472402765741	0.7515680604211	0.473838497095309	0.994496411708571
row85	row44	0.452005286379878	0.751567844906955	0.473838619710383	0.994496411708571
row41	row97	-0.749382063940085	-0.75149721041218	0.47387880777348	0.994496411708571
row99	row97	-0.749382063940085	-0.75149721041218	0.47387880777348	0.994496411708571
row82	row74	-0.479634586808792	-0.751340055744434	0.47396823022604	0.994496411708571
row83	row21	0.290257419134657	0.751303073278337	0.47398927520256	0.994496411708571
row83	row60	0.330837784010592	0.751042053343064	0.474137826805107	0.994496411708571
row38	row59	-0.429777856192379	-0.750714015537312	0.474324563005291	0.994496411708571
row24	row80	-0.175011006654251	-0.749957324057096	0.474755495533319	0.994496411708571
row17	row52	0.244562196985506	0.749668151676634	0.474920245863576	0.994496411708571
row42	row71	-0.399013972750093	-0.74960376071405	0.474956936471353	0.994496411708571
row76	row100	0.301086353768447	0.749426370936031	0.475058024551057	0.994496411708571
row91	row99	-0.33145804480625	-0.74936117397038	0.475095181516651	0.994496411708571
row96	row40	-0.28649012529899	-0.74930063474181	0.47512968565982	0.994496411708571
row97	row81	0.370466389166187	0.74897109731466	0.475317533335349	0.994496411708571
row73	row42	-0.375782715348332	-0.748970843105322	0.475317678262238	0.994496411708571
row86	row78	0.28466517942196	0.748733692000887	0.475452892744998	0.994496411708571
row15	row77	0.334746968716956	0.748606757715135	0.475525276188304	0.994496411708571
row5	row22	0.268083224913264	0.748475674246035	0.475600033266339	0.994496411708571
row91	row33	-0.457355046440978	-0.748418216314421	0.475632804032757	0.994496411708571
row93	row42	-0.375144536089598	-0.747609944970653	0.476093953468762	0.994496411708571
row13	row43	-0.521683838857908	-0.747253478396517	0.476297424305467	0.994496411708571
row84	row79	0.268301660858551	0.746842715466408	0.476531958147021	0.994496411708571
row53	row90	0.384038515060514	0.746727818025902	0.476597574832816	0.994496411708571
row53	row86	-0.22983025942075	-0.746701237604584	0.476612755467333	0.994496411708571
row38	row63	-0.372993210034774	-0.746280134090433	0.476853298765916	0.994496411708571
row65	row25	0.722523303520793	0.745733058635981	0.47716591868002	0.994496411708571
row54	row31	0.261929198896754	0.745529277059069	0.477282401597475	0.994496411708571
row38	row4	-0.348883026644963	-0.745496074840546	0.477301381972261	0.994496411708571
row81	row75	0.28669299531004	0.745366792235822	0.477375292353418	0.994496411708571
row79	row63	0.297413839735811	0.745102025831596	0.477526681699987	0.994496411708571
row76	row73	0.241238886371206	0.745067433469359	0.477546463400141	0.994496411708571
row13	row71	-0.478391688040916	-0.744876691755604	0.477655549000315	0.994496411708571
row3	row26	0.338867933402462	0.744612259964273	0.477806805088606	0.994496411708571
row95	row69	0.167354711110915	0.744479861055357	0.477882549590225	0.994496411708571
row58	row6	0.268870006242159	0.744461208896859	0.477893220992609	0.994496411708571
row27	row21	-0.323876730908447	-0.744422188130119	0.477915546328758	0.994496411708571
row100	row39	0.289572065957037	0.74421075481977	0.478036527618686	0.994496411708571
row73	row22	-0.322395155564732	-0.743762682199585	0.478292979173664	0.994496411708571
row58	row46	-0.391019824031542	-0.743638488309496	0.478364076688974	0.994496411708571
row37	row85	-0.310561745920856	-0.743537401656465	0.478421951060747	0.994496411708571
row46	row81	0.319413799195439	0.743390873700095	0.478505849722515	0.994496411708571
row13	row32	-0.314914771730368	-0.743278464426052	0.478570219301724	0.994496411708571
row54	row53	-0.159385466547214	-0.743258761591107	0.47858150243416	0.994496411708571
row75	row95	0.433832871502705	0.74318799232335	0.478622030981188	0.994496411708571
row11	row57	-0.375929579098424	-0.74305468708063	0.478698379078659	0.994496411708571
row77	row35	-0.400042618589897	-0.74304993163508	0.478701102818646	0.994496411708571
row49	row34	-0.498708210651351	-0.742408152331732	0.479068782728398	0.994496411708571
row47	row1	0.45490889109074	0.742358077309745	0.479097478820236	0.994496411708571
row24	row83	0.208249592034508	0.742313742386921	0.479122886416498	0.994496411708571
row89	row64	-0.587482473212017	-0.742093931674652	0.47924886922548	0.994496411708571
row86	row96	-0.430860841453415	-0.742038147398641	0.479280844993263	0.994496411708571
row93	row71	0.493766523640163	0.741955242617568	0.47932836891571	0.994496411708571
row90	row24	-0.436353034496635	-0.74157205607204	0.479548064833342	0.994496411708571
row48	row71	0.451425641552285	0.741536667592804	0.479568357755743	0.994496411708571
row17	row55	-0.280299759922457	-0.741482701232725	0.479599304927629	0.994496411708571
row30	row85	0.279895231030817	0.741390449636204	0.479652209902594	0.994496411708571
row81	row9	0.28668728582544	0.741096115239837	0.479821031945156	0.994496411708571
row47	row42	-0.44241730822189	-0.741086855302257	0.479826343817502	0.994496411708571
row36	row72	0.567120746042941	0.741054897152451	0.479844676591365	0.994496411708571
row90	row76	0.719902284893631	0.740974593783526	0.479890744588993	0.994496411708571
row25	row30	0.379736550328849	0.740881330203797	0.479944251151558	0.994496411708571
row48	row5	-0.312521239637506	-0.740833323462785	0.479971794778156	0.994496411708571
row93	row97	-0.346440741172112	-0.740832135662357	0.479972476285761	0.994496411708571
row64	row26	-0.308435695859174	-0.740664560821861	0.480068629681006	0.994496411708571
row59	row53	0.193766700246711	0.740624733638589	0.48009148411773	0.994496411708571
row1	row86	-0.20603647135693	-0.740321736631857	0.480265379203473	0.994496411708571
row93	row79	-0.290840745028492	-0.740118151193032	0.480382243386994	0.994496411708571
row88	row87	0.196140358234754	0.740098211133175	0.480393690579888	0.994496411708571
row66	row56	-0.358157424110324	-0.739685733341223	0.48063052579361	0.994496411708571
row26	row75	-0.240568519601985	-0.739675350444448	0.480636488394898	0.994496411708571
row24	row51	0.315506749112353	0.73929761051282	0.480853446443246	0.994496411708571
row85	row28	0.301072074770532	0.73926614110789	0.480871524035439	0.994496411708571
row98	row83	-0.269942615378741	-0.738985455592651	0.481032783354087	0.994496411708571
row3	row66	0.326297383134637	0.738981235344351	0.481035208238119	0.994496411708571
row15	row29	0.521516722046462	0.73877557099308	0.481153389182533	0.994496411708571
row64	row5	-0.311670715467552	-0.738679435885472	0.481208637803681	0.994496411708571
row46	row11	0.408317811268951	0.738655811609229	0.481222215252386	0.994496411708571
row70	row20	-0.41210776987029	-0.738578993359138	0.481266366302265	0.994496411708571
row31	row97	0.315855364431348	0.738222283794151	0.481471418581478	0.994496411708571
row17	row61	0.183797994009646	0.738049081458257	0.481571003383938	0.994496411708571
row4	row68	0.384656819847851	0.73792061452673	0.481644875679752	0.994496411708571
row7	row67	-0.362959245907893	-0.737705877399625	0.481768372366964	0.994496411708571
row6	row53	0.229541619328789	0.737696260780462	0.481773903427936	0.994496411708571
row33	row36	0.474134555280563	0.73742793690539	0.481928248312337	0.994496411708571
row72	row25	0.357458961989311	0.737346872212896	0.481974884560099	0.994496411708571
row26	row86	-0.212346333713606	-0.736904628557695	0.482229357569126	0.994496411708571
row97	row21	0.355001168992861	0.736900289779409	0.482231854593987	0.994496411708571
row73	row70	0.34100056078149	0.736515731942277	0.482453206173331	0.994496411708571
row47	row16	-0.721703822817092	-0.736452813143778	0.482489428536988	0.994496411708571
row6	row23	0.358375744562332	0.736354824972599	0.48254584386637	0.994496411708571
row13	row42	0.357016943175447	0.736333790405098	0.482557954785789	0.994496411708571
row61	row12	-0.258775851336362	-0.736121443440695	0.482680227315697	0.994496411708571
row30	row86	0.204834933440517	0.735711400262192	0.482916393247524	0.994496411708571
row8	row68	0.346491744336195	0.735379497929272	0.483107608646058	0.994496411708571
row4	row74	0.402895964513113	0.735292325938015	0.483157838284093	0.994496411708571
row72	row40	-0.366247878525783	-0.734966599105489	0.483345556355836	0.994496411708571
